@relation 'feature0811 - 158 features-weka.filters.unsupervised.attribute.Remove-R1,160-163,165-166'

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value numeric
@attribute max-hue numeric
@attribute max-hue-std numeric
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute max-salincy-x numeric
@attribute max-saliency-y numeric
@attribute saliency-mean1 numeric
@attribute saliency-mean2 numeric
@attribute saliency-std1 numeric
@attribute saliency-std2 numeric
@attribute mean-r numeric
@attribute mean-g numeric
@attribute mean-b numeric
@attribute std-r numeric
@attribute std-g numeric
@attribute std-b numeric
@attribute skew-r numeric
@attribute skew-g numeric
@attribute skew-b numeric
@attribute mean-light numeric
@attribute std-light numeric
@attribute ro3-h numeric
@attribute ro3-s numeric
@attribute ro3-v numeric
@attribute size-1 numeric
@attribute size-2 numeric
@attribute ratio numeric
@attribute greycghg-1 numeric
@attribute greycghg-2 numeric
@attribute greycghg-3 numeric
@attribute greycghg-4 numeric
@attribute greycghg-5 numeric
@attribute greycgcl-1 numeric
@attribute greycgcl-2 numeric
@attribute greycgcl-3 numeric
@attribute greycgcl-4 numeric
@attribute greycgcl-5 numeric
@attribute greycgeg-1 numeric
@attribute greycgeg-2 numeric
@attribute greycgeg-3 numeric
@attribute greycgeg-4 numeric
@attribute greycgeg-5 numeric
@attribute greycgasm-1 numeric
@attribute greycgasm-2 numeric
@attribute greycgasm-3 numeric
@attribute greycgasm-4 numeric
@attribute greycgasm-5 numeric
@attribute greycgctt-1 numeric
@attribute greycgctt-2 numeric
@attribute greycgctt-3 numeric
@attribute greycgctt-4 numeric
@attribute greycgctt-5 numeric
@attribute mean-lbp numeric
@attribute std-lbp numeric
@attribute mean-plm numeric
@attribute mean(ste[0]) numeric
@attribute std(ste[0]) numeric
@attribute mean(ste[1]) numeric
@attribute std(ste[1]) numeric
@attribute mean(hmd) numeric
@attribute std(hmd) numeric
@attribute mean(si) numeric
@attribute std(si) numeric
@attribute 'mean(cps[:,0])' numeric
@attribute 'std(cps[:,0])' numeric
@attribute 'mean(cps[:,1])' numeric
@attribute 'std(cps[:,1])' numeric
@attribute 'mean(corners[:,0])' numeric
@attribute 'std(corners[:,0])' numeric
@attribute 'mean(corners[:,1])' numeric
@attribute 'std(corners[:,1])' numeric
@attribute mean_corner numeric
@attribute class-num numeric

@data
0.113039,0.021756,0.000118,0.000911,0.006325,0.012818,0.01465,0.020989,0.035739,0.056918,0.087804,0.133311,0.159296,0.2139,0.053214,0.019432,0.025279,0.032414,0.038657,0.035779,0.029736,0.022711,0.000082,0.000411,0.0024,0.00755,0.009314,0.009071,0.010843,0.014279,0.024521,0.036371,0.048586,0.064175,0.100311,0.16165,0.209446,0.107829,0.048311,0.061179,0.0498,0.033871,0.000136,0.001189,0.008107,0.013611,0.018129,0.028436,0.047004,0.066836,0.113332,0.14005,0.177557,0.164468,0.020993,0.02035,0.0251,0.029939,0.037321,0.034111,0.029207,0.024125,0.000321,0.002568,0.017396,0.054961,0.240529,0.347893,0.119275,0.009968,0.010725,0.01265,0.015046,0.016596,0.020864,0.024029,0.026607,0.024839,0.023543,0.018164,0.010525,0.0035,0.832386,245,2,0.144084,24,1.356466,0.04463,0.507378,0.651163,0.36,0.0744,0.082791,0.309256,0.275694,174.640939,137.071125,88.772871,40.235073,45.85643,49.373603,-36.286699,37.758053,58.163111,0.684998,0.157975,0.958366,0.958366,0.958366,400,700,0.571429,0.032188,0.024882,0.030174,0.026652,0.032188,0.000002,0,0.000002,0,0.000002,0.004412,0.003852,0.004265,0.003965,0.004412,11.479309,8.751185,10.728488,9.273154,11.479309,1359.278019,1698.894394,1442.548352,1513.22309,1359.278019,126.750143,99.825631,0.074779,0.103658,0.268956,0.013422,0.035428,-0.000043,0.000236,0.025752,0.50604,358.024788,203.038196,201.604712,118.440494,335.915094,139.825614,207.375472,85.695229,0.001893,3
0.076699,0.021769,0,0.000005,0.001465,0.01998,0.027183,0.023809,0.020698,0.02396,0.028306,0.02853,0.023433,0.021943,0.016851,0.013086,0.010898,0.010215,0.144878,0.017192,0.53938,0.028188,0,0,0.000435,0.011973,0.029063,0.015703,0.011387,0.008701,0.008794,0.008516,0.008574,0.009326,0.014009,0.014404,0.01875,0.028354,0.043154,0.166343,0.311719,0.290796,0,0.000093,0.003066,0.030156,0.037197,0.028379,0.030718,0.026226,0.022017,0.020728,0.018184,0.013281,0.013252,0.011846,0.00978,0.009048,0.137842,0.027515,0.539609,0.021064,0,0.000161,0.004805,0.026206,0.026963,0.025693,0.028042,0.031533,0.032007,0.024238,0.021562,0.014126,0.012393,0.011172,0.010532,0.131748,0.02458,0.233794,0.333745,0.006699,0.84832,236,1,0.186384,251,1.095445,0.050056,0.130237,0.222222,0.157895,0.047576,0.093567,0.230432,0.291439,214.692957,193.238212,189.327215,54.624559,67.816848,63.704835,-68.633415,-70.504678,-66.400662,0.842852,0.212554,4.604577,4.604577,4.604577,306,579,0.528497,0.062534,0.04767,0.061591,0.047064,0.062534,0.000002,0.000002,0.000002,0.000002,0.000002,0.018076,0.015513,0.018037,0.015451,0.018076,192.722027,141.942223,191.8982,140.811418,192.722027,543.539671,661.849526,642.846032,692.047438,543.539671,134.979642,99.055162,0.112669,0.392956,0.972775,0.03228,0.120796,-0.000108,0.000657,0.033032,0.503076,289.996401,175.379411,155.23585,90.908424,279.571173,118.404597,122.949866,82.150675,0.006305,3
0.114301,0.045072,0.001265,0.003442,0.004722,0.005541,0.006409,0.008943,0.011126,0.017381,0.031022,0.045124,0.052059,0.075139,0.130322,0.267341,0.235392,0.071558,0.026533,0.003586,0.000794,0.002302,0.000853,0.003199,0.00441,0.004638,0.005928,0.007718,0.009152,0.009866,0.015546,0.024926,0.033408,0.033943,0.041032,0.057361,0.111548,0.21994,0.318299,0.092188,0.003497,0.00255,0.001329,0.003591,0.004926,0.005193,0.006761,0.009335,0.012307,0.01814,0.035704,0.051582,0.061146,0.079112,0.155387,0.279767,0.203313,0.038844,0.026305,0.004162,0.000784,0.002312,0.002163,0.003601,0.005164,0.006235,0.008904,0.015243,0.038105,0.079251,0.128328,0.287788,0.282133,0.087297,0.018254,0.01878,0.01311,0.002391,0.000734,0.000332,0.001543,0.000645,0.588433,253,2,0.313812,25,0.4,0.027502,0.339273,0.925,0.368421,0.045693,0.076316,0.230389,0.265678,186.488512,159.51994,121.985015,37.783421,33.177671,24.929822,-47.20795,-37.596163,-20.522584,0.731516,0.147496,0.987989,0.987989,0.987989,315,640,0.492188,0.052854,0.032733,0.049233,0.033198,0.052854,0,0,0,0,0,0.006681,0.005049,0.006343,0.005114,0.006681,26.328142,15.037743,23.728236,15.425459,26.328142,1575.954805,2137.009257,1652.380486,2031.747309,1575.954805,132.062465,94.628503,0.067664,0.160742,0.541346,0.010265,0.037006,-0.000033,0.000188,0.04032,0.500633,311.543565,185.450873,158.553341,90.169004,483.373596,124.734069,129.926966,82.347341,0.001766,3
0.074097,0.038849,0,0,0.000074,0.000404,0.001864,0.005802,0.015518,0.036897,0.061247,0.077732,0.135728,0.515049,0.146272,0.003278,0.000132,0.000004,0,0,0,0,0,0,0.000031,0.000175,0.000548,0.001953,0.005153,0.011146,0.025216,0.037208,0.050377,0.057973,0.137612,0.419297,0.226889,0.026082,0.000334,0.000008,0,0,0,0,0.000089,0.000474,0.002466,0.007095,0.019911,0.042241,0.069596,0.080645,0.208252,0.489452,0.079099,0.000606,0.00007,0.000004,0,0,0,0,0,0.000016,0.000245,0.001969,0.014788,0.07407,0.216501,0.514384,0.17407,0.003798,0.000159,0,0,0,0,0,0,0,0,0,0.720388,221,2,0.242725,26,0.8,0.01095,0.436745,0.709677,0.875,0.036365,0.045363,0.223892,0.208204,165.247748,135.96428,92.47461,21.601008,18.281813,10.792406,-25.545534,-21.26391,-10.654011,0.648031,0.084709,0.938894,0.938894,0.938894,515,500,1.03,0.054942,0.041655,0.052018,0.041826,0.054942,0,0,0,0,0,0.009499,0.007612,0.009083,0.007618,0.009499,53.22132,34.179996,48.656581,34.225488,53.22132,491.46872,594.972488,504.206116,595.829117,491.46872,128.879103,100.258492,0.09659,0.062541,0.223702,0.005488,0.012147,-0.000013,0.000071,0.044967,0.502968,250.235507,142.653538,262.238492,147.265877,319.74,106.73768,196.82,121.950841,0.000388,3
0.120638,0.048391,0.000103,0.001181,0.015969,0.032322,0.019553,0.019031,0.021196,0.024418,0.027836,0.035881,0.049961,0.073409,0.102772,0.102957,0.085369,0.10692,0.097701,0.061801,0.116069,0.005551,0.000051,0.000653,0.01002,0.029778,0.020518,0.017958,0.020115,0.020958,0.026162,0.030974,0.040385,0.049954,0.081066,0.117468,0.098988,0.079634,0.112832,0.073281,0.09685,0.072354,0.000114,0.001322,0.018203,0.030327,0.020204,0.019399,0.02193,0.022754,0.028035,0.035366,0.050011,0.065561,0.104011,0.107151,0.090046,0.107742,0.097638,0.068469,0.107634,0.004085,0.000434,0.003704,0.031814,0.025904,0.022696,0.029365,0.047282,0.061112,0.07397,0.066318,0.058531,0.059336,0.078649,0.077749,0.101188,0.080589,0.046453,0.119762,0.01452,0.000624,0.955154,249,3,0.07828,36,7.413501,0.054994,0.165823,0.263158,0.22,0.027873,0.059298,0.16094,0.236224,175.050797,167.106119,148.511634,54.275291,53.115424,55.167747,-50.936366,-49.762706,-39.60509,0.687436,0.212467,1.064964,1.064964,1.064964,800,925,0.864865,0.108858,0.085615,0.1118,0.084339,0.108858,0,0.000002,0,0,0,0.01751,0.015233,0.017916,0.015166,0.01751,180.848645,136.864624,189.314409,135.668677,180.848645,5841.438792,6328.759198,5494.753108,6369.122767,5841.438792,129.441713,97.838583,0.085472,0.228361,0.564172,0.029164,0.065588,-0.000072,0.000347,0.013869,0.503444,428.873291,266.385633,393.081559,235.262605,551.148456,140.336834,437.101138,177.591601,0.007482,3
0.104652,0.018155,0,0.000223,0.003998,0.014948,0.016571,0.017564,0.019485,0.028192,0.033123,0.038598,0.04613,0.066523,0.078794,0.078969,0.165874,0.383273,0.007238,0.000484,0.000012,0.000002,0,0.000002,0.0005,0.008071,0.017538,0.017078,0.017629,0.020235,0.028954,0.031696,0.034819,0.035899,0.04863,0.050973,0.075706,0.087907,0.452535,0.071485,0.000342,0.000002,0.000014,0.000484,0.005803,0.014511,0.016946,0.018494,0.021165,0.02816,0.035358,0.042545,0.05173,0.064768,0.082624,0.076999,0.385493,0.149088,0.00538,0.000423,0.000016,0.000002,0.000018,0.000332,0.007366,0.016938,0.019808,0.022324,0.030375,0.037422,0.051508,0.070533,0.087422,0.105702,0.304099,0.234776,0.008523,0.002377,0.000472,0.000004,0.000002,0,0.9243,248,2,0.311881,21,0.4,0.019794,0.21819,0.825397,0.258065,0.054676,0.121352,0.227038,0.326619,182.612693,161.933818,141.922332,44.103544,39.625646,33.175851,-49.619193,-44.3009,-36.989969,0.716273,0.172786,0.862036,0.862036,0.862036,500,1013,0.493583,0.180672,0.139697,0.173453,0.138767,0.180672,0.000002,0,0.000002,0.000002,0.000002,0.036185,0.030978,0.035538,0.030949,0.036185,772.282622,566.010529,744.927792,564.962145,772.282622,2626.147629,3067.975364,2721.845225,3111.700238,2626.147629,134.498841,97.940375,0.116501,0.248523,0.539494,0.028914,0.089614,-0.0001,0.000482,0.045656,0.501212,480.174302,296.278269,233.889369,148.293549,437.06344,267.836228,232.005469,131.222791,0.00722,3
0.126607,0.018779,0,0,0.000395,0.006123,0.025842,0.066332,0.118753,0.189875,0.209976,0.2291,0.100521,0.0073,0.002509,0.001527,0.00139,0.001008,0.004231,0.014835,0.013449,0.006833,0,0,0.000231,0.002962,0.015012,0.038585,0.065626,0.075412,0.087263,0.116808,0.135292,0.118473,0.149545,0.121799,0.016145,0.006638,0.006936,0.007122,0.007024,0.029128,0,0.000018,0.000595,0.006922,0.029025,0.07559,0.146477,0.22672,0.242123,0.203747,0.019723,0.004214,0.001967,0.001505,0.001154,0.001159,0.00488,0.01495,0.014018,0.005213,0.000044,0.000657,0.006012,0.032693,0.178264,0.480712,0.209479,0.033643,0.011003,0.003863,0.00139,0.00107,0.00135,0.003765,0.010816,0.006754,0.006358,0.009879,0.002216,0.000031,0.681235,251,2,0.260155,20,0.8,0.040338,0.428795,0.868421,0.173913,0.035567,0.070938,0.197896,0.256869,136.360547,105.088404,76.349269,39.240765,31.420319,28.721449,30.25654,41.518176,43.807612,0.536211,0.151902,0.71486,0.71486,0.71486,368,612,0.601307,0.056179,0.032826,0.043356,0.031933,0.056179,0,0.000002,0,0.000002,0,0.005608,0.004021,0.004827,0.00397,0.005608,18.551643,9.536735,13.744049,9.295646,18.551643,1604.267475,2043.417542,1810.631051,2160.116777,1604.267475,130.654252,98.203932,0.072544,0.187337,0.663288,0.008655,0.02152,-0.000023,0.0001,0.02504,0.500261,302.634572,175.685399,184.398183,105.254799,330.628571,163.026989,153.211429,105.763001,0.000777,3
0.144848,0.017983,0,0.000181,0.003899,0.013729,0.029457,0.045141,0.073795,0.047031,0.063953,0.080713,0.074573,0.063263,0.061959,0.062176,0.055504,0.041436,0.03198,0.025026,0.07269,0.153491,0,0.000007,0.000539,0.002936,0.014095,0.031775,0.043233,0.061107,0.08404,0.070088,0.063001,0.052889,0.053394,0.056931,0.057139,0.045252,0.058199,0.052117,0.030873,0.222383,0.00152,0.006332,0.02002,0.047587,0.02832,0.031928,0.037393,0.038789,0.056992,0.07658,0.076898,0.062239,0.066377,0.066787,0.058435,0.040537,0.032841,0.024715,0.07149,0.154219,0.000552,0.011693,0.041558,0.049367,0.017127,0.024893,0.040487,0.050994,0.079615,0.097348,0.097387,0.090226,0.076836,0.044453,0.032553,0.027107,0.165283,0.052519,0.000002,0,0.958624,249,6,0.07747,1,8.8,0.061091,0.227931,0.84058,0.935484,0.041967,0.162225,0.154441,0.368744,171.230392,156.663581,139.118192,61.000533,65.05121,55.891668,-24.97363,-35.229798,-35.485831,0.689684,0.222059,3.321925,3.321925,3.321925,500,1113,0.449236,0.146366,0.116485,0.14525,0.11743,0.146366,0.000002,0,0,0,0.000002,0.024737,0.020939,0.024722,0.020846,0.024737,360.939017,258.601264,360.488417,256.312914,360.939017,3856.775714,4443.436247,3791.227973,4395.39396,3856.775714,133.294753,97.82203,0.109217,0.193509,0.489356,0.020191,0.053662,-0.000062,0.000357,0.026171,0.502738,610.653969,337.696288,238.408572,147.027179,567.792171,296.029081,212.074868,129.490047,0.005784,3
0.127292,0.02067,0.126811,0.043782,0.023029,0.01363,0.017385,0.029425,0.037042,0.042111,0.04212,0.03167,0.027065,0.029443,0.027372,0.035425,0.071314,0.10898,0.1698,0.118156,0.005439,0,0.117795,0.043056,0.026392,0.013145,0.012503,0.017096,0.026316,0.033452,0.04261,0.041203,0.031724,0.028209,0.032111,0.029024,0.038668,0.067354,0.123898,0.197318,0.07812,0.000004,0.12902,0.043969,0.022731,0.016851,0.023341,0.025755,0.035617,0.038753,0.041951,0.031301,0.027666,0.027532,0.027804,0.037261,0.074169,0.104855,0.166468,0.119274,0.005684,0,0.136116,0.044392,0.021194,0.022178,0.033759,0.04196,0.045684,0.039323,0.031933,0.030673,0.034094,0.039047,0.085572,0.152388,0.149786,0.081234,0.010664,0.000004,0,0,0.788352,248,2,0.11845,28,3.487119,0.031056,0.198011,0.354839,0.25,0.021684,0.041475,0.164251,0.1995,147.019149,136.815127,118.862085,80.831022,78.413711,68.098937,-69.266267,-63.771185,-54.73485,0.57659,0.31692,1.173034,1.173034,1.173034,449,500,0.898,0.064816,0.048093,0.059341,0.048668,0.064816,0.000002,0.000002,0.000002,0.000002,0.000002,0.010222,0.008896,0.009965,0.008942,0.010222,61.62974,46.675978,58.56595,47.159665,61.62974,1121.395333,1595.389537,1477.717255,1581.277279,1121.395333,132.619394,99.599474,0.098254,0.276858,0.665116,0.031665,0.100719,-0.000082,0.000444,0.052174,0.498644,240.64043,147.941772,252.839582,120.626621,203.10429,129.887697,232.713018,124.137553,0.006022,3
0.151922,0.005257,0,0,0.000599,0.060265,0.122802,0.076,0.085424,0.083105,0.076957,0.091206,0.082288,0.059751,0.051315,0.041891,0.023323,0.013401,0.00944,0.006957,0.038903,0.076374,0.003292,0.017852,0.054467,0.073829,0.091004,0.083416,0.063533,0.057276,0.055494,0.044568,0.044288,0.038724,0.033409,0.028,0.025549,0.023665,0.036685,0.07144,0.04621,0.1073,0,0.000008,0.001128,0.053315,0.149284,0.086942,0.080833,0.067074,0.063556,0.062304,0.088428,0.071673,0.056949,0.041634,0.028903,0.012716,0.010506,0.007891,0.037416,0.07944,0.004381,0.004132,0.033043,0.05179,0.100802,0.167634,0.219066,0.147167,0.068802,0.030125,0.019494,0.011595,0.008794,0.007012,0.005471,0.00484,0.005222,0.107019,0.002817,0.000794,0.781992,249,12,0.032075,149,58.605119,0.042783,0.369406,0.375,0.483871,0.095889,0.135081,0.331609,0.342155,130.732055,123.2567,99.034381,73.91707,60.552841,52.611997,48.691288,52.516251,58.927109,0.57235,0.247263,3.09141,3.09141,3.09141,500,257,1.945525,0.030795,0.022901,0.028532,0.022965,0.030795,0.000002,0.000002,0.000002,0.000002,0.000002,0.005207,0.004046,0.004612,0.004037,0.005207,15.992535,9.654283,12.546204,9.612505,15.992535,741.959291,883.942883,732.868005,890.487074,741.959291,131.60979,96.849896,0.078887,0.350977,0.826637,0.02902,0.070138,-0.000072,0.000362,0.002889,0.500155,123.93342,78.995383,248.808177,155.126671,133.134766,65.12573,226.595703,145.726469,0.007969,3
0.12815,0.02176,0.001942,0.00759,0.013517,0.077014,0.081065,0.040579,0.026001,0.015873,0.011054,0.008719,0.008984,0.012462,0.020317,0.035532,0.053775,0.063471,0.085925,0.261292,0.124352,0.050537,0.000749,0.004512,0.010384,0.028422,0.107818,0.046093,0.030253,0.019587,0.014138,0.010963,0.009519,0.008406,0.01098,0.01672,0.029862,0.045915,0.067562,0.09639,0.280762,0.160965,0.00228,0.008425,0.014734,0.076454,0.083292,0.041025,0.025776,0.013935,0.010481,0.008561,0.009693,0.013064,0.023278,0.040105,0.057322,0.059491,0.096388,0.272487,0.096031,0.047177,0.00543,0.012269,0.018848,0.115893,0.060379,0.034239,0.01873,0.009521,0.009435,0.011789,0.018578,0.028892,0.049447,0.0621,0.069479,0.171867,0.21947,0.040152,0.027594,0.015888,0.988987,244,2,0.126101,20,1.469694,0.005644,0.171843,0.857143,0.68,0.015118,0.045195,0.116995,0.207758,182.256807,169.066826,154.204435,74.806216,72.444658,67.880454,-71.338426,-66.815133,-61.188457,0.714821,0.29335,0.835659,0.835659,0.835659,800,1240,0.645161,0.110607,0.091176,0.118129,0.090635,0.110607,0,0,0,0.000002,0,0.023725,0.020943,0.024428,0.020917,0.023725,332.008806,258.712811,351.969045,258.070989,332.008806,7413.369181,7726.0289,6460.488041,7807.538854,7413.369181,128.63206,99.453692,0.095821,0.836605,1.519543,0.079058,0.202445,-0.00038,0.001658,0.012082,0.504129,621.491745,359.879465,404.79581,231.097985,484.823273,315.734142,365.971341,218.374567,0.012241,3
0.072235,0.02736,0,0,0,0.000003,0.000229,0.001096,0.002404,0.004835,0.00989,0.015564,0.020557,0.026365,0.035885,0.039645,0.031258,0.020766,0.031823,0.342466,0.417143,0.000072,0,0,0,0.000134,0.00152,0.003613,0.007123,0.011318,0.015461,0.019163,0.022228,0.025478,0.030994,0.029529,0.018923,0.016389,0.019348,0.062592,0.715345,0.000842,0,0,0,0,0.000065,0.000657,0.00152,0.002815,0.00576,0.011362,0.017773,0.022752,0.029851,0.041822,0.043,0.027255,0.034809,0.293726,0.466605,0.000226,0,0,0.000024,0.001969,0.008263,0.016865,0.024454,0.029522,0.037247,0.031073,0.021492,0.014198,0.013653,0.014441,0.023259,0.175132,0.451647,0.126108,0.010653,0,0.759883,232,4,0.066751,58,4.534314,0.045726,0.155257,0.769231,0.241379,0.03201,0.047745,0.20907,0.213321,216.070023,216.220283,188.684162,38.568202,29.763682,42.878855,-48.551167,-37.554324,-50.473042,0.862525,0.120584,1.441506,1.441506,1.441506,465,628,0.740446,0.109532,0.092961,0.109137,0.09421,0.109532,0.000002,0.000002,0.000002,0.000002,0.000002,0.016454,0.014578,0.016493,0.014702,0.016454,159.679623,125.353346,160.434538,127.4817,159.679623,670.844231,765.094701,608.822457,773.088315,670.844231,131.405852,100.796179,0.120101,0.146334,0.513309,0.006406,0.025477,-0.000029,0.000153,0.076792,0.499595,304.373794,180.313257,220.880582,137.598706,314.122449,174.3926,314.964749,91.672021,0.001846,3
0.159856,0.020172,0.000104,0.001146,0.00326,0.006063,0.011529,0.018643,0.027056,0.029862,0.034124,0.043137,0.075772,0.193055,0.265545,0.155898,0.062203,0.036719,0.02151,0.01049,0.003545,0.00034,0.000058,0.000582,0.001795,0.002956,0.005919,0.009369,0.012923,0.014384,0.016483,0.019798,0.027353,0.028036,0.031474,0.051369,0.111991,0.170343,0.230257,0.194608,0.061924,0.008376,0.000141,0.001581,0.004458,0.009053,0.018765,0.02474,0.027629,0.027301,0.035959,0.058349,0.156933,0.251896,0.193873,0.084957,0.04618,0.028459,0.017932,0.008741,0.002788,0.000267,0.000708,0.003643,0.010297,0.021109,0.041369,0.062598,0.268652,0.283943,0.06576,0.058686,0.057932,0.042742,0.031253,0.021471,0.014032,0.008006,0.00504,0.002243,0.000478,0.00004,0.943483,249,2,0.208951,20,0.8,0.061879,0.474548,0.72,0.36,0.05223,0.0816,0.253797,0.273864,192.243085,143.202996,100.279859,38.613698,33.547671,32.175344,-45.61064,-30.430825,32.179351,0.754004,0.151146,0.803967,0.803967,0.803967,800,408,1.960784,0.037679,0.028314,0.035824,0.028085,0.037679,0.000002,0.000005,0.000002,0.000002,0.000002,0.005133,0.004457,0.004941,0.004453,0.005133,15.53893,11.714279,14.402496,11.693497,15.53893,2639.33129,3026.97593,2870.048538,3053.643385,2639.33129,126.163434,99.970799,0.071449,0.162815,0.324126,0.025996,0.04941,-0.00007,0.00035,0.029912,0.502586,204.310654,116.526976,395.195064,231.013904,192.408635,114.250259,447.223288,182.5157,0.007025,3
0.089506,0.042441,0.003577,0.006733,0.012482,0.016482,0.015916,0.017221,0.023151,0.02888,0.030294,0.028022,0.025977,0.019906,0.014939,0.013394,0.013534,0.013084,0.01476,0.112448,0.578209,0.01099,0.002378,0.005823,0.011474,0.015029,0.017628,0.020829,0.026453,0.029952,0.034486,0.031288,0.021756,0.013917,0.012587,0.011219,0.010802,0.010033,0.012073,0.018848,0.450793,0.242632,0.003703,0.006876,0.012851,0.015489,0.016096,0.017017,0.022793,0.026314,0.030426,0.028327,0.0264,0.020071,0.015797,0.014306,0.014232,0.012523,0.015641,0.158569,0.533858,0.008712,0.006259,0.009726,0.016503,0.016556,0.016627,0.019816,0.026597,0.02681,0.025516,0.022758,0.022017,0.020194,0.019433,0.01602,0.015244,0.016604,0.115807,0.556794,0.02954,0.00118,0.979084,238,4,0.073967,29,0,0.013287,0.106405,0.928571,0.7,0.044062,0.102,0.180345,0.302692,202.970527,197.073469,187.656654,64.827274,60.762419,59.174681,-72.143294,-69.139792,-67.823483,0.803818,0.245348,2.439227,2.439227,2.439227,800,1125,0.711111,0.21192,0.161233,0.220479,0.162648,0.21192,0,0,0.000002,0,0,0.0475,0.040151,0.048539,0.040285,0.0475,1330.804438,950.841868,1389.645464,957.214301,1330.804438,4065.459864,4258.917414,3602.038208,4074.489361,4065.459864,129.386754,97.436275,0.086232,0.450711,1.105157,0.04018,0.1375,-0.000209,0.001145,0.036636,0.504631,556.285139,323.591777,398.350454,230.672748,589.193288,240.670932,393.776145,184.262469,0.008542,3
0.076159,0.019339,0.000014,0.000211,0.001748,0.001543,0.002528,0.006098,0.010937,0.012787,0.016575,0.020512,0.021492,0.024315,0.039159,0.03265,0.031825,0.081634,0.096787,0.479283,0.119793,0.00011,0.00001,0.000447,0.003927,0.00465,0.005002,0.005888,0.007841,0.010618,0.030301,0.037591,0.021856,0.016242,0.016234,0.02036,0.029923,0.061065,0.076972,0.266963,0.381902,0.002207,0.000012,0.00023,0.001764,0.001474,0.002463,0.004654,0.009703,0.013293,0.017492,0.020673,0.020874,0.020264,0.02412,0.042122,0.043372,0.076305,0.100785,0.480065,0.120209,0.000126,0.000006,0.000163,0.00174,0.001742,0.002805,0.004884,0.008045,0.011915,0.022398,0.028339,0.027567,0.031136,0.046063,0.038321,0.088557,0.11788,0.509919,0.058222,0.000299,0,0.935165,237,4,0.096254,113,51.129639,0.006762,0.101567,0.213115,0.612903,0.04022,0.09413,0.206616,0.292087,205.719376,203.815937,190.443959,44.024161,37.599894,34.170021,-53.894695,-47.006806,-41.875237,0.818874,0.14962,1.163271,1.163271,1.163271,500,984,0.50813,0.150533,0.111058,0.14031,0.112231,0.150533,0,0.000002,0.000002,0.000002,0,0.024789,0.019676,0.023579,0.019754,0.024789,362.456736,228.343837,327.925985,230.168798,362.456736,1466.518066,1681.21481,1533.088386,1631.978446,1466.518066,131.727423,98.792952,0.102297,0.187948,0.521119,0.023672,0.083694,-0.000076,0.000496,0.055834,0.499731,484.867136,280.913164,245.775358,142.962071,557.176909,265.081872,221.593669,131.911535,0.005457,3
