@relation feature0720

@attribute edge-mean numeric
@attribute edge-std numeric
@attribute grey-1 numeric
@attribute grey-2 numeric
@attribute grey-3 numeric
@attribute grey-4 numeric
@attribute grey-5 numeric
@attribute grey-6 numeric
@attribute grey-7 numeric
@attribute grey-8 numeric
@attribute grey-9 numeric
@attribute grey-10 numeric
@attribute grey-11 numeric
@attribute grey-12 numeric
@attribute grey-13 numeric
@attribute grey-14 numeric
@attribute grey-15 numeric
@attribute grey-16 numeric
@attribute grey-17 numeric
@attribute grey-18 numeric
@attribute grey-19 numeric
@attribute grey-20 numeric
@attribute red-1 numeric
@attribute red-2 numeric
@attribute red-3 numeric
@attribute red-4 numeric
@attribute red-5 numeric
@attribute red-6 numeric
@attribute red-7 numeric
@attribute red-8 numeric
@attribute red-9 numeric
@attribute red-10 numeric
@attribute red-11 numeric
@attribute red-12 numeric
@attribute red-13 numeric
@attribute red-14 numeric
@attribute red-15 numeric
@attribute red-16 numeric
@attribute red-17 numeric
@attribute red-18 numeric
@attribute red-19 numeric
@attribute red-20 numeric
@attribute green-1 numeric
@attribute green-2 numeric
@attribute green-3 numeric
@attribute green-4 numeric
@attribute green-5 numeric
@attribute green-6 numeric
@attribute green-7 numeric
@attribute green-8 numeric
@attribute green-9 numeric
@attribute green-10 numeric
@attribute green-11 numeric
@attribute green-12 numeric
@attribute green-13 numeric
@attribute green-14 numeric
@attribute green-15 numeric
@attribute green-16 numeric
@attribute green-17 numeric
@attribute green-18 numeric
@attribute green-19 numeric
@attribute green-20 numeric
@attribute blue-1 numeric
@attribute blue2 numeric
@attribute blue-3 numeric
@attribute blue-4 numeric
@attribute blue-5 numeric
@attribute blue-6 numeric
@attribute blue-7 numeric
@attribute blue-8 numeric
@attribute blue-9 numeric
@attribute blue-10 numeric
@attribute blue-11 numeric
@attribute blue-12 numeric
@attribute blue-13 numeric
@attribute blue-14 numeric
@attribute blue-15 numeric
@attribute blue-16 numeric
@attribute blue-17 numeric
@attribute blue-18 numeric
@attribute blue-19 numeric
@attribute blue-20 numeric
@attribute sharpness numeric
@attribute contrast numeric
@attribute hue-complex numeric
@attribute max-hue-value string
@attribute max-hue numeric
@attribute max-hue-std string
@attribute saturation-std numeric
@attribute saturation-mean numeric
@attribute class {vividly,mighty,elegant,tshing-iu,bleak,unclassified}

@data
0.098125,0.023546,0,0,0,0.000012,0.000029,0.001105,0.007435,0.029086,0.049048,0.058299,0.060573,0.067257,0.214201,0.281498,0.160593,0.070648,0.000218,0,0,0,0,0,0,0.000006,0.000017,0.000659,0.005797,0.023828,0.045434,0.053321,0.054512,0.050612,0.080448,0.274441,0.1972,0.175577,0.038148,0,0,0,0,0,0,0.000029,0.000046,0.001105,0.007704,0.026595,0.048762,0.059135,0.062205,0.064244,0.211978,0.293778,0.162535,0.061667,0.000218,0,0,0,0,0,0.000012,0.000029,0.000132,0.003586,0.022259,0.050852,0.079835,0.091469,0.267642,0.234472,0.137911,0.092815,0.018988,0,0,0,0,0,0.601693,251,1,0.266419647,28,3.2,0.011015,0.174781,mighty
0.165213,0.026188,0.00117,0.01121,0.033082,0.022704,0.032454,0.036183,0.043683,0.052534,0.055772,0.062005,0.065849,0.078489,0.092154,0.085478,0.054724,0.043933,0.045228,0.067165,0.110658,0.005527,0.000755,0.008756,0.031223,0.017903,0.024899,0.031478,0.035731,0.042721,0.053581,0.057768,0.063383,0.070373,0.088059,0.095006,0.075949,0.045021,0.042755,0.053725,0.081906,0.079009,0.001246,0.010643,0.034718,0.022565,0.03484,0.038274,0.047133,0.050651,0.059317,0.062707,0.068299,0.075626,0.094825,0.082844,0.051421,0.041189,0.047498,0.069648,0.101884,0.004673,0.003373,0.02657,0.028177,0.028381,0.038579,0.041282,0.048712,0.04816,0.054176,0.054884,0.059737,0.071185,0.094857,0.082135,0.05531,0.045698,0.061277,0.149673,0.006343,0.001492,0.961847,251,2,0.14862435,18,0,0.012755,0.109018,mighty
0.116456,0.014576,0.000017,0.002488,0.037642,0.103146,0.113038,0.165454,0.078492,0.036132,0.030931,0.040701,0.049699,0.044103,0.03129,0.028396,0.030873,0.03063,0.031686,0.056107,0.075375,0.0138,0.000007,0.001937,0.028186,0.085362,0.098882,0.157632,0.108965,0.041685,0.031864,0.035843,0.047927,0.045967,0.036914,0.027919,0.028981,0.026851,0.028626,0.033487,0.063618,0.069347,0.000018,0.00223,0.04324,0.097948,0.12083,0.16753,0.072344,0.033023,0.032005,0.04202,0.050974,0.040603,0.031816,0.029349,0.032244,0.028752,0.033738,0.058894,0.072894,0.009547,0.000128,0.009755,0.07535,0.096841,0.143108,0.142869,0.052558,0.028273,0.034838,0.04608,0.04954,0.036716,0.030976,0.032997,0.033348,0.033573,0.058836,0.074762,0.018262,0.001189,0.973906,247,2,0.348416069,26,3.136877428,0.015079,0.11605,mighty
0.090881,0.018658,0.019649,0.028672,0.035587,0.032682,0.030409,0.02971,0.037877,0.042699,0.033473,0.02438,0.021399,0.017389,0.014791,0.014043,0.013099,0.011338,0.010413,0.010286,0.012693,0.55941,0.015275,0.025828,0.038435,0.031771,0.031941,0.029346,0.035673,0.039117,0.035403,0.025258,0.022829,0.016652,0.015354,0.014294,0.01326,0.010447,0.011142,0.011969,0.013855,0.562155,0.021138,0.030098,0.035884,0.030451,0.031551,0.030552,0.040817,0.040249,0.033009,0.02474,0.021117,0.015788,0.014758,0.014022,0.013062,0.010452,0.010519,0.010368,0.012976,0.558449,0.014145,0.02199,0.036055,0.031471,0.032554,0.030108,0.034392,0.040022,0.038545,0.027314,0.024227,0.0175,0.016405,0.015222,0.013794,0.011352,0.010989,0.01132,0.014018,0.558576,0.925156,249,4,0.102807145,9,85.93160071,0.012601,0.049737,elegant
0.08777,0.040585,0.000004,0.000088,0.000979,0.003978,0.009602,0.018567,0.028534,0.035809,0.038386,0.071547,0.152406,0.183504,0.315934,0.088736,0.007552,0.012043,0.01336,0.014225,0.001278,0.003468,0,0.000053,0.000711,0.002814,0.006494,0.012241,0.018677,0.023823,0.030202,0.030167,0.034399,0.053292,0.11161,0.149952,0.180303,0.245173,0.054727,0.021325,0.019094,0.004944,0.000009,0.000088,0.001181,0.003943,0.010089,0.019985,0.030751,0.035058,0.04455,0.097951,0.169898,0.216731,0.280762,0.038329,0.0094,0.009782,0.013782,0.013053,0.001221,0.003438,0.000162,0.000856,0.004167,0.01095,0.027155,0.052251,0.166776,0.38662,0.263204,0.030944,0.010726,0.011358,0.008026,0.007938,0.008166,0.005356,0.001462,0.000882,0.002257,0.000742,0.720915,237,2,0.287731486,24,0.489897949,0.029466,0.41908,elegant
0.069828,0.031325,0.000074,0.000249,0.000342,0.00056,0.000964,0.001453,0.002423,0.005637,0.009978,0.012358,0.011773,0.013171,0.015964,0.017854,0.0181,0.027346,0.076512,0.2121,0.478304,0.094837,0.000031,0.000203,0.000296,0.000379,0.000745,0.001108,0.001632,0.002752,0.006115,0.008929,0.00919,0.00875,0.009963,0.014166,0.020086,0.029572,0.080585,0.192756,0.477097,0.135647,0.00008,0.000252,0.000357,0.000554,0.001084,0.001641,0.003208,0.005748,0.010674,0.01254,0.0121,0.012512,0.01569,0.017069,0.017909,0.021767,0.060209,0.163131,0.48565,0.157823,0.000111,0.000357,0.000551,0.001062,0.003251,0.009649,0.017171,0.01492,0.016004,0.016315,0.015483,0.015068,0.019092,0.035671,0.116527,0.287485,0.328445,0.092392,0.01024,0.000206,0.847888,221,3,0.116623817,40,1.854723699,0.014277,0.160836,elegant
0.045668,0.002819,0,0.000004,0.000399,0.009577,0.025451,0.022354,0.010753,0.00681,0.006457,0.006654,0.0067,0.00713,0.00773,0.009968,0.018589,0.162554,0.626598,0.068195,0.004049,0.000029,0,0,0.000088,0.003906,0.020484,0.025582,0.013724,0.006502,0.005271,0.004729,0.004567,0.004536,0.005747,0.007237,0.010001,0.013657,0.061918,0.501766,0.301818,0.008466,0,0.000008,0.000582,0.009635,0.026033,0.022869,0.011058,0.006957,0.007098,0.006732,0.006655,0.006622,0.007976,0.010721,0.02532,0.236647,0.582695,0.029491,0.002874,0.000028,0.000003,0.000146,0.003376,0.019346,0.028854,0.017627,0.009986,0.007759,0.007783,0.007829,0.00886,0.010362,0.026421,0.269567,0.547183,0.03076,0.003831,0.000301,0.000008,0,0.899417,217,2,0.283090113,24,0,0.005446,0.205359,elegant
0.242905,0.015571,0.011183,0.01602,0.020234,0.018333,0.018968,0.019385,0.022052,0.026393,0.033135,0.044766,0.06348,0.101349,0.172504,0.193389,0.121718,0.066369,0.038353,0.01198,0.000389,0,0.008782,0.012516,0.019032,0.014607,0.015952,0.016508,0.017266,0.018087,0.022183,0.026397,0.033079,0.039841,0.056472,0.08696,0.145016,0.162528,0.150655,0.083845,0.045881,0.024393,0.011694,0.01706,0.020929,0.017639,0.019488,0.020131,0.023187,0.025869,0.03556,0.047544,0.068206,0.103095,0.182992,0.188413,0.110623,0.058929,0.036972,0.011135,0.000528,0.000008,0.012413,0.022274,0.028889,0.029845,0.041083,0.06604,0.140337,0.257425,0.233417,0.106127,0.050194,0.010817,0.001107,0.000032,0,0,0,0,0,0,0.980794,251,2,0.184864317,28,0.4,0.025305,0.455218,elegant
0.0767,0.011243,0,0,0.000567,0.031368,0.032487,0.029054,0.043357,0.067117,0.067596,0.045185,0.032374,0.024138,0.016812,0.01401,0.011742,0.011272,0.013487,0.034248,0.383106,0.142081,0,0,0.000038,0.018298,0.029248,0.018466,0.02997,0.055402,0.067637,0.055848,0.040942,0.033406,0.024631,0.016737,0.012733,0.010519,0.011615,0.015044,0.272954,0.286512,0,0.000092,0.007973,0.042853,0.028276,0.021195,0.043948,0.061814,0.068455,0.046108,0.032504,0.02281,0.017331,0.013394,0.011238,0.010889,0.015398,0.041586,0.406962,0.107175,0.000003,0.000167,0.010053,0.043491,0.029001,0.026145,0.061522,0.068122,0.060583,0.038273,0.027962,0.017649,0.01478,0.012638,0.011149,0.010475,0.017933,0.094755,0.448579,0.006722,0.921122,246,1,0.195909436,254,0.489897949,0.016727,0.084425,elegant
0.061601,0.024014,0.007777,0.026428,0.017508,0.012406,0.009991,0.00914,0.008322,0.007491,0.007309,0.007764,0.013504,0.059372,0.234629,0.381671,0.172838,0.022265,0.001507,0.000077,0.000001,0,0.010136,0.024548,0.015846,0.010534,0.008777,0.007479,0.006132,0.004852,0.004839,0.004782,0.005167,0.005372,0.007466,0.020217,0.102978,0.291832,0.363714,0.101349,0.003855,0.000125,0.006156,0.026324,0.019088,0.012558,0.01113,0.010052,0.008852,0.007504,0.007661,0.009069,0.022929,0.096817,0.318543,0.33848,0.094708,0.00921,0.000882,0.000035,0.000001,0,0.021143,0.026999,0.018196,0.013397,0.012866,0.012685,0.022837,0.089821,0.308075,0.34719,0.103964,0.019125,0.002066,0.001304,0.00031,0.00002,0.000001,0,0,0,0.978901,254,2,0.397497463,24,0.489897949,0.007396,0.430633,elegant
0.074259,0.012083,0.002704,0.010846,0.022456,0.019266,0.01764,0.02028,0.022384,0.021234,0.02164,0.024546,0.024838,0.01731,0.011063,0.008575,0.014903,0.068843,0.422884,0.244181,0.004363,0.000046,0.001973,0.008653,0.021305,0.017577,0.016659,0.017753,0.020547,0.018555,0.019296,0.020535,0.024182,0.021075,0.015723,0.010528,0.008168,0.010206,0.032884,0.21939,0.481805,0.013186,0.002755,0.010915,0.023206,0.018399,0.018458,0.021093,0.023322,0.020431,0.022283,0.025871,0.024788,0.015208,0.010833,0.008885,0.019759,0.090741,0.482513,0.157684,0.002821,0.000036,0.004947,0.018237,0.024288,0.019242,0.021624,0.02475,0.024267,0.022583,0.028182,0.02627,0.016947,0.010884,0.022321,0.149822,0.525761,0.055879,0.003909,0.000085,0.000002,0,0.962022,232,2,0.384660023,24,0,0.005676,0.207771,elegant
0.069787,0.027919,0.000044,0.001039,0.007074,0.009863,0.005163,0.004164,0.006467,0.014992,0.016796,0.014363,0.014526,0.017829,0.018578,0.018918,0.017697,0.01923,0.03832,0.667779,0.10185,0.005308,0.00001,0.000397,0.005039,0.009565,0.00594,0.004029,0.004069,0.007469,0.01434,0.014238,0.012641,0.01268,0.016635,0.017459,0.01923,0.017663,0.018162,0.026654,0.710054,0.083725,0.000062,0.001192,0.007653,0.009303,0.005962,0.005213,0.007972,0.014447,0.016769,0.014296,0.015668,0.016943,0.018833,0.019054,0.018628,0.021111,0.047813,0.704884,0.050199,0.003996,0.000377,0.003278,0.0107,0.007841,0.005635,0.006159,0.013996,0.016871,0.015944,0.016147,0.020294,0.019853,0.022748,0.025112,0.030886,0.222566,0.54898,0.012034,0.000565,0.000015,0.95863,227,2,0.1797813,18,0.979795897,0.005075,0.152039,elegant
0.10619,0.038729,0.00779,0.023881,0.019238,0.031056,0.065151,0.064603,0.056127,0.05919,0.051063,0.043563,0.043452,0.068702,0.16106,0.203508,0.090829,0.009937,0.000845,0.000004,0,0,0.002643,0.021853,0.014595,0.016048,0.023611,0.039242,0.052933,0.043552,0.04198,0.047877,0.053218,0.040464,0.037627,0.045675,0.120754,0.210429,0.164123,0.022468,0.000905,0.000004,0.00919,0.024444,0.022639,0.039325,0.079238,0.060508,0.058448,0.051202,0.046298,0.04223,0.044996,0.068952,0.162671,0.195671,0.083683,0.009413,0.001087,0.000004,0,0,0.016413,0.026016,0.048762,0.137095,0.157643,0.172175,0.136536,0.169988,0.110448,0.020948,0.003496,0.000444,0.000036,0,0,0,0,0,0,0,0.838861,250,2,0.158199035,30,1.095445115,0.013336,0.520433,elegant
0.06289,0.022575,0,0,0.000022,0.00286,0.025548,0.022793,0.012454,0.015357,0.027531,0.025336,0.022302,0.026007,0.02848,0.025277,0.023203,0.020934,0.024825,0.02638,0.023064,0.647629,0,0,0,0.000163,0.012738,0.03228,0.012973,0.010769,0.028465,0.025818,0.021377,0.020845,0.025733,0.024421,0.021622,0.016302,0.019088,0.021646,0.029008,0.676754,0,0,0.000041,0.004122,0.02628,0.021937,0.013474,0.014096,0.026463,0.026588,0.023718,0.024495,0.028458,0.024838,0.023459,0.018773,0.023765,0.028148,0.024172,0.647173,0,0.000002,0.000137,0.007194,0.032154,0.025729,0.023553,0.032612,0.034604,0.030239,0.031533,0.02911,0.024463,0.018899,0.015379,0.014074,0.016617,0.018558,0.189444,0.4557,0.816347,240,2,0.072038468,30,5.059644256,0.038254,0.089059,elegant
0.08705,0.047518,0,0,0.000025,0.000224,0.001093,0.002609,0.004186,0.007143,0.011416,0.014025,0.017137,0.020379,0.017807,0.018621,0.018056,0.020006,0.024988,0.038783,0.153857,0.629646,0,0,0.000006,0.000062,0.000447,0.00318,0.012764,0.017764,0.016944,0.013199,0.011199,0.008988,0.009727,0.010273,0.012224,0.01482,0.020354,0.026932,0.066832,0.754286,0,0,0.000068,0.000391,0.001553,0.003106,0.00441,0.006615,0.010516,0.013081,0.014677,0.019149,0.021683,0.020435,0.018957,0.018783,0.02472,0.038,0.14728,0.636578,0,0.000012,0.000118,0.001174,0.001957,0.002826,0.003901,0.004981,0.006733,0.009255,0.013708,0.018255,0.02413,0.030913,0.038696,0.045522,0.140242,0.339311,0.307137,0.01113,0.753174,227,6,0.067904029,146,60.75063786,0.010699,0.132883,elegant
0.093606,0.028228,0.000007,0.000188,0.005164,0.039787,0.051478,0.039119,0.026864,0.021862,0.018975,0.017004,0.018218,0.021659,0.025656,0.031055,0.04052,0.048191,0.052504,0.054898,0.280245,0.206605,0.000004,0.000118,0.002985,0.028696,0.050139,0.040954,0.028407,0.020216,0.019259,0.016789,0.015348,0.014741,0.018175,0.023287,0.03227,0.041108,0.05058,0.052188,0.076267,0.468469,0.000008,0.000225,0.00639,0.038502,0.05392,0.039321,0.027154,0.020806,0.019771,0.018711,0.020375,0.020765,0.026633,0.031929,0.042101,0.045889,0.053329,0.05533,0.33193,0.146911,0.000051,0.000738,0.015527,0.049594,0.049772,0.035982,0.026714,0.020888,0.019589,0.020708,0.023897,0.025595,0.030428,0.040849,0.053953,0.053093,0.048581,0.142377,0.331446,0.010217,0.98557,243,2,0.081177067,18,6.997142274,0.018412,0.107397,elegant
0.147207,0.024088,0.000002,0.000021,0.001911,0.016266,0.046883,0.072745,0.097791,0.123315,0.163058,0.203693,0.163728,0.066926,0.025991,0.01038,0.00432,0.002222,0.000672,0.000078,0,0,0.000004,0.000013,0.000021,0.000255,0.006453,0.032709,0.078047,0.110309,0.153505,0.176479,0.188372,0.135045,0.081136,0.023944,0.008669,0.003458,0.001313,0.000266,0.000004,0,0.000017,0.001006,0.008412,0.028512,0.057281,0.076223,0.091974,0.10635,0.149819,0.185272,0.155525,0.07279,0.038786,0.017493,0.007225,0.002505,0.000754,0.000056,0,0,0.000039,0.000462,0.008309,0.063112,0.209486,0.270546,0.16168,0.105734,0.081672,0.048723,0.024849,0.010616,0.005374,0.004056,0.002872,0.001687,0.000715,0.000069,0,0,0.855205,251,6,0.054335541,29,4,0.066817,0.374141,elegant
0.101198,0.040184,0,0.000018,0.004021,0.020407,0.014513,0.015481,0.024315,0.033134,0.037313,0.037364,0.039883,0.048301,0.047732,0.043128,0.040921,0.033725,0.097322,0.46185,0.000571,0.000001,0,0.000005,0.000415,0.012811,0.021325,0.020949,0.02617,0.029414,0.035368,0.035442,0.03609,0.03759,0.043558,0.039354,0.036565,0.026076,0.026075,0.159128,0.41341,0.000255,0,0.000051,0.007413,0.018389,0.01449,0.016081,0.025039,0.029811,0.037115,0.038115,0.040814,0.046892,0.049052,0.045797,0.047169,0.025674,0.195627,0.362173,0.000299,0,0.000003,0.000075,0.004681,0.021148,0.016708,0.01899,0.029001,0.032207,0.037368,0.042143,0.053325,0.051116,0.063773,0.047874,0.028386,0.243544,0.308954,0.000699,0.000003,0,0.948099,245,5,0.085992587,20,48.4,0.009888,0.131808,elegant
0.05299,0.018972,0.000018,0.000598,0.007316,0.033126,0.016258,0.00841,0.006629,0.00607,0.005411,0.006961,0.009072,0.008728,0.00826,0.007883,0.008375,0.010835,0.034465,0.619246,0.196293,0.006047,0.000004,0.000168,0.003474,0.024878,0.02314,0.010373,0.006493,0.00499,0.004662,0.004976,0.006805,0.007769,0.007705,0.007913,0.008809,0.008675,0.01081,0.029931,0.681767,0.146657,0.000022,0.000735,0.008503,0.032156,0.017245,0.009028,0.006817,0.005211,0.005638,0.007085,0.009435,0.007919,0.008432,0.007899,0.008847,0.010814,0.045622,0.687356,0.116617,0.004619,0.000243,0.002707,0.018697,0.030146,0.012978,0.007755,0.006216,0.005261,0.006665,0.009552,0.010188,0.008989,0.009204,0.010632,0.02044,0.382893,0.442859,0.01388,0.000691,0.000004,0.958517,202,2,0.140642543,23,0,0.004429,0.155205,elegant
0.038702,0.010794,0.000009,0.000192,0.001574,0.007823,0.008754,0.015909,0.021483,0.022984,0.017901,0.013279,0.010274,0.009087,0.007912,0.008122,0.009007,0.01381,0.163662,0.6565,0.011179,0.000539,0.000001,0.000122,0.000974,0.00673,0.007717,0.013736,0.019659,0.020609,0.019458,0.013771,0.011093,0.00862,0.008218,0.00754,0.007964,0.008339,0.013714,0.115165,0.699579,0.016992,0.000009,0.00021,0.002023,0.007366,0.008849,0.016275,0.022411,0.021993,0.018614,0.013299,0.010433,0.008473,0.008073,0.008357,0.009511,0.014914,0.254248,0.566487,0.008131,0.000324,0.000071,0.000497,0.005345,0.007364,0.012584,0.020084,0.024402,0.021299,0.01589,0.012016,0.010376,0.00848,0.009645,0.012641,0.10771,0.696018,0.032601,0.002897,0.000078,0.000001,0.952806,230,2,0.152628311,23,0.4,0.003734,0.157547,elegant
0.088808,0.026796,0.00015,0.001854,0.004527,0.007512,0.014265,0.017046,0.012392,0.009965,0.009973,0.017758,0.069019,0.198885,0.201838,0.103631,0.037115,0.034554,0.036881,0.031812,0.010431,0.180392,0.000031,0.000985,0.002877,0.003908,0.005738,0.007838,0.010112,0.011846,0.012115,0.009427,0.008058,0.008604,0.020481,0.138181,0.280727,0.144485,0.0569,0.058319,0.036558,0.182812,0.000219,0.002208,0.005254,0.009527,0.017877,0.015304,0.011369,0.009242,0.011608,0.025404,0.090277,0.189169,0.183473,0.098677,0.036508,0.030854,0.036996,0.033673,0.012027,0.180335,0.000565,0.003958,0.01285,0.027277,0.047427,0.191423,0.254319,0.108804,0.036004,0.02415,0.022677,0.019038,0.018273,0.016562,0.014554,0.010904,0.007727,0.003008,0.001081,0.1794,0.827654,245,2,0.152728789,28,1.673320053,0.044904,0.415089,elegant
0.085203,0.027405,0.026737,0.048424,0.019573,0.01014,0.010252,0.010196,0.009895,0.0093,0.008894,0.009125,0.009125,0.00986,0.011317,0.01173,0.012269,0.022703,0.125133,0.30736,0.305399,0.02257,0.016639,0.046688,0.024748,0.010917,0.009538,0.010119,0.010014,0.008606,0.009349,0.008725,0.009083,0.0082,0.009111,0.010707,0.010672,0.011492,0.017199,0.113697,0.400714,0.253782,0.028908,0.0482,0.018859,0.009419,0.010343,0.010182,0.009825,0.008648,0.008922,0.009104,0.009342,0.009195,0.01131,0.011765,0.012031,0.018648,0.102808,0.282269,0.321001,0.059223,0.035525,0.048901,0.020833,0.013137,0.014755,0.013648,0.013158,0.01194,0.013011,0.014489,0.020301,0.055658,0.165749,0.24451,0.250679,0.063557,0.000147,0,0,0,0.892423,225,2,0.18837738,34,0.8,0.023963,0.287414,elegant
0.116518,0.043871,0.000954,0.009655,0.02026,0.016469,0.011768,0.010405,0.009625,0.010649,0.012552,0.014775,0.016723,0.01992,0.023541,0.026379,0.028976,0.038536,0.11962,0.451269,0.157043,0.000879,0.0005,0.006269,0.019535,0.015919,0.012592,0.01029,0.0097,0.009306,0.011563,0.014061,0.015899,0.016953,0.022023,0.024515,0.026958,0.029326,0.053616,0.278891,0.402248,0.019835,0.001074,0.010749,0.020435,0.01525,0.011998,0.01043,0.009765,0.01006,0.012757,0.014965,0.017048,0.019016,0.023861,0.026543,0.029191,0.036039,0.111713,0.446409,0.171793,0.000904,0.001828,0.014995,0.022318,0.015355,0.013092,0.011528,0.012473,0.013412,0.017373,0.01989,0.023382,0.02474,0.029106,0.03509,0.079326,0.398177,0.246269,0.021454,0.000195,0,0.888222,235,3,0.117714871,29,2,0.007112,0.138424,elegant
0.07033,0.029184,0.000012,0.000682,0.005999,0.01324,0.007133,0.004917,0.005027,0.009451,0.016063,0.015545,0.013385,0.012106,0.011743,0.012448,0.016036,0.025949,0.051878,0.423288,0.345618,0.009478,0,0.00023,0.003483,0.010999,0.009133,0.004956,0.00443,0.004842,0.009312,0.01465,0.013165,0.010852,0.011066,0.010392,0.01084,0.011843,0.016864,0.030282,0.551748,0.270914,0.000015,0.00084,0.006727,0.012585,0.007869,0.005676,0.005748,0.009471,0.017162,0.015328,0.013711,0.011308,0.012239,0.014229,0.019672,0.029324,0.05438,0.506401,0.249194,0.008122,0.000255,0.002815,0.010827,0.011509,0.006978,0.005925,0.008352,0.015981,0.018624,0.016325,0.014453,0.01484,0.021204,0.030738,0.046068,0.174042,0.580437,0.019216,0.001399,0.000012,0.960493,214,2,0.157638978,18,0,0.012084,0.161909,elegant
0.101971,0.0093,0.027771,0.009826,0.005105,0.003284,0.002821,0.002369,0.002098,0.001887,0.00203,0.002139,0.002321,0.002641,0.003202,0.006308,0.024003,0.104843,0.351599,0.414064,0.031311,0.000378,0.027771,0.009826,0.005105,0.003284,0.002821,0.002369,0.002098,0.001887,0.00203,0.002139,0.002321,0.00242,0.003423,0.006308,0.024003,0.104843,0.351599,0.414064,0.031311,0.000378,0.027771,0.009826,0.005105,0.003284,0.002821,0.002369,0.002098,0.001887,0.00203,0.002139,0.002321,0.00242,0.003423,0.006308,0.024003,0.104843,0.351599,0.414064,0.031311,0.000378,0.027771,0.009826,0.005105,0.003284,0.002821,0.002369,0.002098,0.001887,0.00203,0.002139,0.002321,0.00242,0.003423,0.006308,0.024003,0.104843,0.351599,0.414064,0.031311,0.000378,0.934591,200,0,nan,?,nan,0,0,elegant
0.088588,0.028555,0.000976,0.006883,0.027675,0.024685,0.013309,0.021726,0.028061,0.035166,0.034312,0.033233,0.024375,0.017517,0.014299,0.012829,0.015016,0.026575,0.044027,0.049882,0.221716,0.347737,0.000248,0.003922,0.022745,0.025503,0.014107,0.014025,0.023883,0.026484,0.032419,0.030725,0.029705,0.023242,0.017982,0.014984,0.012712,0.010807,0.012422,0.030671,0.104674,0.548738,0.001164,0.00725,0.029858,0.023155,0.014011,0.022444,0.030504,0.033476,0.035667,0.033563,0.023322,0.015892,0.014287,0.013463,0.018619,0.027269,0.046547,0.047321,0.25684,0.305347,0.003937,0.015668,0.033675,0.017579,0.020509,0.031532,0.040203,0.037952,0.03418,0.023672,0.018919,0.018521,0.022896,0.025764,0.03527,0.030013,0.032361,0.189179,0.348997,0.019174,0.983624,240,2,0.268688894,21,0,0.030777,0.137205,elegant
0.071605,0.030992,0.000675,0.00177,0.0026,0.00298,0.003515,0.004335,0.00626,0.008315,0.010245,0.01233,0.015535,0.016495,0.015515,0.01531,0.02276,0.03098,0.04975,0.18637,0.592765,0.001495,0.00086,0.001345,0.001755,0.002155,0.002515,0.00216,0.002655,0.003055,0.005355,0.00963,0.014505,0.014975,0.015395,0.018855,0.016835,0.018985,0.03596,0.058555,0.21767,0.55678,0.000555,0.00185,0.00311,0.003655,0.0056,0.007515,0.00873,0.00797,0.00929,0.009585,0.011895,0.01407,0.01651,0.016175,0.022105,0.029585,0.05117,0.216505,0.562985,0.00114,0.002185,0.003255,0.004375,0.005885,0.00946,0.010815,0.01023,0.008285,0.010615,0.013325,0.01623,0.01587,0.019525,0.036145,0.06921,0.32859,0.434445,0.001515,0.000035,0.000005,0.90041,221,3,0.072570649,10,3.919183588,0.029247,0.186286,elegant
0.072834,0.023836,0,0.000177,0.003995,0.012273,0.0135,0.008466,0.011831,0.019089,0.019833,0.022375,0.021889,0.01997,0.018406,0.019336,0.035926,0.641113,0.125821,0.005988,0.000013,0,0,0.000097,0.002315,0.007385,0.012887,0.009274,0.006799,0.009863,0.015776,0.016272,0.017612,0.018039,0.017854,0.016936,0.016889,0.016806,0.022764,0.310776,0.470459,0.011195,0,0.000282,0.004736,0.011974,0.013847,0.008835,0.013777,0.018985,0.021158,0.024027,0.021861,0.018553,0.018381,0.019496,0.087238,0.66225,0.050621,0.003972,0.000007,0,0.000095,0.001761,0.010135,0.017263,0.015072,0.0249,0.035314,0.031614,0.028618,0.029696,0.636739,0.160576,0.004818,0.000155,0.002957,0.000284,0,0.000003,0,0,0.924291,236,2,0.468985685,27,0.489897949,0.007406,0.390192,elegant
0.110071,0.035894,0.000007,0.00198,0.006722,0.010333,0.015757,0.024643,0.027286,0.027996,0.032096,0.036916,0.037948,0.032649,0.029834,0.038152,0.068088,0.110632,0.075601,0.005605,0.001539,0.416216,0,0.001362,0.005482,0.007262,0.011872,0.018933,0.024137,0.023247,0.024735,0.029446,0.03466,0.032622,0.031875,0.02821,0.031457,0.045279,0.083821,0.108305,0.0393,0.417993,0.000007,0.002024,0.006926,0.010238,0.017048,0.025754,0.02875,0.026644,0.033407,0.038876,0.038336,0.030408,0.030839,0.044096,0.080625,0.10873,0.056739,0.002962,0.001576,0.416016,0.000224,0.005262,0.011073,0.017031,0.028522,0.033414,0.035156,0.038237,0.045391,0.039474,0.035296,0.046556,0.094633,0.123444,0.026753,0.001012,0.000988,0.001138,0.001586,0.41481,0.908274,247,2,0.28695466,24,0.4,0.037312,0.145688,elegant
